episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,-0.40375141421954996,-4.263539540670429,-0.07349974479778124,30.0,1.8666666666666665,13,0.0,False,True,0.20391607221635719,0,68.6832042317529,20.577,prepare,0.0
0,2.0,-0.4036765206663756,-4.263253360480644,-0.0002648247831454094,-15.0,1.8666666666666665,4,140.0,False,True,0.2040251142361815,0,68.6832042317529,20.586,in_progress,0.0
0,3.0,-0.40088613437130166,-4.2630490362843965,0.04972779767503434,-30.0,0.9333333333333332,0,140.9,False,True,0.2080878051462598,0,68.6832042317529,20.659,in_progress,0.0
0,4.0,-0.39015057911265205,-4.263654004653392,-0.09883725825088852,30.0,1.8666666666666665,13,140.9,False,True,0.2237183444880549,1,68.6832042317529,20.722,in_progress,0.0
0,5.0,-0.35604538587756995,-4.266154377962167,-0.6817717611029325,15.0,2.8,11,140.0,False,True,0.27337414260720394,1,68.6832042317529,20.793,in_progress,0.0
0,6.0,-0.3206820353869245,-4.268262203904969,-1.068419988068031,15.0,0.9333333333333332,9,140.0,False,True,0.32486176740019035,1,68.6832042317529,20.847,in_progress,0.0
0,7.0,-0.24805355207415186,-4.269878317207877,-1.1918044956096896,30.0,0.9333333333333332,12,140.9,False,True,0.43060593604396447,1,68.6832042317529,20.925,in_progress,0.0
0,8.0,-0.19608036891475425,-4.269240652055293,-0.8135001832131277,15.0,0.9333333333333332,9,140.0,False,True,0.5062766442457993,1,68.6832042317529,20.98,in_progress,0.0
0,9.0,-0.12862584209900152,-4.262465702844975,0.9281854533627953,-15.0,0.9333333333333332,3,140.0,False,True,0.6044879302072611,1,68.6832042317529,21.052,in_progress,0.0
0,10.0,-0.05809546973972954,-4.253277120567178,2.732288669594108,0.0,1.8666666666666665,7,140.0,False,True,0.7071775924450234,2,68.6832042317529,21.122,in_progress,0.0
0,11.0,0.0062919689716049165,-4.247244844945526,3.420266365265662,-15.0,0.9333333333333332,3,140.0,False,True,0.8009232997651108,2,68.6832042317529,21.179,in_progress,0.0
0,12.0,0.07032676175511528,-4.241577394130071,3.878188112973326,0.0,0.9333333333333332,6,140.0,False,True,0.8941554835434492,2,68.6832042317529,21.257,in_progress,0.0
0,13.0,0.14364842352340487,-4.233543504981447,4.53424687146386,0.0,2.8,8,252.0,False,True,1.0009090912471799,2,68.6832042317529,21.32,in_progress,0.0
0,14.0,0.21845242800245862,-4.2265922651035694,4.7890649055205285,-30.0,1.8666666666666665,1,140.9,False,True,1.1098209038754525,3,68.6832042317529,21.387,in_progress,0.0
0,15.0,0.3085966278763176,-4.222339996726572,3.9813101247140743,0.0,2.8,8,252.0,False,True,1.2410673609893745,3,68.6832042317529,21.454,in_progress,0.0
0,16.0,0.40059831626122533,-4.222269604647133,2.605208191806046,0.0,2.8,8,252.0,False,True,1.3750175301014569,3,68.6832042317529,21.523,in_progress,0.0
