episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
140,1.0,-0.403825916996852,-4.263123889071541,0.04315294552073357,-15.0,1.8666666666666665,4,0.0,False,True,0.20380759915029448,0,68.6832042317529,2627.741,prepare,0.0
140,2.0,-0.4031623302835988,-4.2629830352899445,0.04152536379978017,15.0,0.9333333333333332,9,140.0,False,True,0.20477375488032434,0,68.6832042317529,2627.794,in_progress,0.0
140,3.0,-0.39707613884821313,-4.260022400077675,0.8237846898773741,-15.0,1.8666666666666665,4,140.0,False,True,0.21363500633686597,0,68.6832042317529,2627.865,in_progress,0.0
140,4.0,-0.37741533496450363,-4.252992287169724,2.491751812577652,-30.0,0.9333333333333332,0,140.9,False,True,0.2422603509223769,1,68.6832042317529,2627.93,in_progress,0.0
140,5.0,-0.35206368408157623,-4.245272588817149,4.047751074906836,0.0,0.9333333333333332,6,140.0,False,True,0.27917134126782606,1,68.6832042317529,2627.995,in_progress,0.0
140,6.0,-0.2991942022193509,-4.232080856967618,6.165330787341559,-15.0,0.9333333333333332,3,140.0,False,True,0.3561471935938642,1,68.6832042317529,2628.066,in_progress,0.0
140,7.0,-0.25518849836259666,-4.220942335083804,7.599254183837167,0.0,2.8,8,252.0,False,True,0.4202177394412433,1,68.6832042317529,2628.131,in_progress,0.0
140,8.0,-0.20177565208760792,-4.210518275179252,8.294682493893205,-30.0,0.9333333333333332,0,140.9,False,True,0.49798619671185845,1,68.6832042317529,2628.194,in_progress,0.0
140,9.0,-0.12627922842187042,-4.19637821941568,8.916546027461811,-15.0,0.9333333333333332,3,140.0,False,True,0.6079063708787417,1,68.6832042317529,2628.255,in_progress,0.0
140,10.0,-0.06358092591579753,-4.186559436100966,8.88701626738426,-15.0,0.9333333333333332,3,140.0,False,True,0.6991928702548709,2,68.6832042317529,2628.325,in_progress,0.0
140,11.0,-0.001853124813222251,-4.178328298036416,8.579619759691537,-30.0,0.9333333333333332,0,140.9,False,True,0.7890663135774807,2,68.6832042317529,2628.392,in_progress,0.0
140,12.0,0.06777927315877844,-4.169678645528295,8.147705811481083,15.0,0.9333333333333332,9,140.0,False,True,0.8904482224766394,2,68.6832042317529,2628.457,in_progress,0.0
140,13.0,0.13176879622115512,-4.168960998252999,6.266587535826096,15.0,0.9333333333333332,9,140.0,False,True,0.983614428065232,2,68.6832042317529,2628.524,in_progress,0.0
140,14.0,0.20251541813538312,-4.165388954656865,5.322782673963947,-30.0,1.8666666666666665,1,140.9,False,True,1.086618770176582,2,68.6832042317529,2628.593,in_progress,0.0
140,15.0,0.2630405525500764,-4.161821229592005,4.848232769584908,-15.0,0.9333333333333332,3,140.0,False,True,1.1747410349506264,3,68.6832042317529,2628.655,in_progress,0.0
140,16.0,0.33443599645839556,-4.162523387425091,3.3631102175709335,15.0,0.9333333333333332,9,140.0,False,True,1.2786899301044923,3,68.6832042317529,2628.731,in_progress,0.0
140,17.0,0.4215757171227258,-4.162099954956879,2.3840120812618397,-30.0,0.9333333333333332,0,140.9,False,True,1.405560376345746,3,68.6832042317529,2628.786,in_progress,0.0
140,18.0,0.4753795796216451,-4.158658882125129,2.655767624476027,-15.0,0.9333333333333332,3,140.0,False,True,1.4838966832181257,3,68.6832042317529,2628.863,in_progress,0.0
140,19.0,0.5584057144673322,-4.163251627245572,0.8237006222388571,0.0,2.8,8,252.0,False,True,1.6047793719178514,4,68.6832042317529,2628.92,in_progress,0.0
140,20.0,0.6159392630381879,-4.1672881065053,-0.34817786675068735,-30.0,0.9333333333333332,0,140.9,False,True,1.688545879421812,4,68.6832042317529,2628.985,in_progress,0.0
140,21.0,0.6843529810494069,-4.172596172763711,-1.1815130264695488,0.0,2.8,8,252.0,False,True,1.7881525788654344,4,68.6832042317529,2629.052,in_progress,0.0
140,22.0,0.7703501398878262,-4.182451988401564,-2.9247926401389823,30.0,1.8666666666666665,13,140.9,False,True,1.9133610047103404,4,68.6832042317529,2629.14,in_progress,0.0
140,23.0,0.867328060366636,-4.192776402768835,-4.0232496492131435,0.0,1.8666666666666665,7,140.0,False,True,2.0545569805876216,5,68.6832042317529,2629.194,in_progress,0.0
140,24.0,0.9655964721968622,-4.1987785201391725,-3.9097022659429483,-15.0,0.9333333333333332,3,140.0,False,True,2.197631526186513,5,68.6832042317529,2629.258,in_progress,0.0
140,25.0,1.0693104915112728,-4.2141690769169795,-5.781687438185478,-15.0,0.9333333333333332,3,140.0,False,True,2.348635072488071,5,68.6832042317529,2629.319,in_progress,0.0
140,26.0,1.1556145293557865,-4.229112873887193,-7.088130505333959,30.0,2.8,14,140.9,False,True,2.4742903793547186,6,68.6832042317529,2629.393,in_progress,0.0
140,27.0,1.2477928544823687,-4.245834385748577,-8.234903479571688,30.0,1.8666666666666665,13,140.9,False,True,2.608498422914897,6,68.6832042317529,2629.467,in_progress,0.0
