episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,-0.40410624900543063,-4.263062691904935,0.12134560896731209,30.0,1.8666666666666665,13,0.0,False,True,0.20339944695110146,0,68.6832042317529,2236.325,prepare,0.0
120,2.0,-0.40359291958038945,-4.263230410129126,0.011744218710129943,-15.0,1.8666666666666665,4,140.0,False,True,0.20414683407548356,0,68.6832042317529,2236.384,in_progress,0.0
120,3.0,-0.397771202687153,-4.262653016247353,0.22730169735551964,0.0,0.9333333333333332,6,140.0,False,True,0.21262302117006443,0,68.6832042317529,2236.45,in_progress,0.0
120,4.0,-0.3727474942877095,-4.268082474389085,-1.1050750304699162,15.0,0.9333333333333332,9,140.0,False,True,0.24905654036786973,1,68.6832042317529,2236.523,in_progress,0.0
120,5.0,-0.3372174488209474,-4.273725540018747,-2.2780016222715487,15.0,0.9333333333333332,9,140.0,False,True,0.3007868663830562,1,68.6832042317529,2236.593,in_progress,0.0
120,6.0,-0.29400304869772764,-4.278795535846583,-3.066436565799703,0.0,1.8666666666666665,7,140.0,False,True,0.3637053056238994,1,68.6832042317529,2236.658,in_progress,0.0
120,7.0,-0.238787114167944,-4.28611027250762,-4.1139575405572995,30.0,2.8,14,140.9,False,True,0.44409685416321126,1,68.6832042317529,2236.722,in_progress,0.0
120,8.0,-0.15503379590582972,-4.294253559750563,-4.5707897174212935,30.0,2.8,14,140.9,False,True,0.5660381079959735,1,68.6832042317529,2236.785,in_progress,0.0
120,9.0,-0.07139267600813351,-4.29332472137699,-2.9094167990855384,30.0,2.8,14,140.9,False,True,0.6878162615057613,2,68.6832042317529,2236.844,in_progress,0.0
120,10.0,0.02624010173254894,-4.282233623002832,0.6312090969777415,15.0,1.8666666666666665,10,140.0,False,True,0.8299659963393614,2,68.6832042317529,2236.922,in_progress,0.0
120,11.0,0.14888656886555174,-4.2597636283485665,4.881246331530326,15.0,0.9333333333333332,9,140.0,False,True,1.0085349721723134,2,68.6832042317529,2236.997,in_progress,0.0
120,12.0,0.2730405033557468,-4.22875099628546,8.976127552884451,-30.0,2.8,2,140.9,False,True,1.1892989061593306,3,68.6832042317529,2237.053,in_progress,0.0
120,13.0,0.37804505003263106,-4.197337590695968,12.050237708076262,0.0,0.9333333333333332,6,140.0,False,True,1.3421811200529024,3,68.6832042317529,2237.125,in_progress,0.0
120,14.0,0.4702116955679401,-4.169579372402974,13.601259115638948,-30.0,1.8666666666666665,1,140.9,False,True,1.476372343687316,3,68.6832042317529,2237.189,in_progress,0.0
120,15.0,0.586509577972752,-4.138434700238333,14.064045136885762,-30.0,0.9333333333333332,0,70.9,False,True,1.6456977167992655,4,68.6832042317529,2237.259,in_progress,0.0
120,16.0,0.6900965116352873,-4.120398009068052,12.443507285238598,-30.0,0.9333333333333332,0,70.9,False,True,1.796514929821763,4,68.6832042317529,2237.322,in_progress,0.0
120,17.0,0.7742022475072856,-4.113603580769112,9.914331044639207,-30.0,0.9333333333333332,0,70.9,False,True,1.9189695194303173,4,68.6832042317529,2237.394,in_progress,0.0
120,18.0,0.877452360352789,-4.112504658894651,6.3735671269729774,-30.0,1.8666666666666665,1,70.9,False,True,2.0692975566854135,5,68.6832042317529,2237.454,in_progress,0.0
120,19.0,0.9675850922109114,-4.125002816503446,1.440001175261174,30.0,0.9333333333333332,12,70.9,False,True,2.200526495048122,5,68.6832042317529,2237.523,in_progress,0.0
120,20.0,1.0469156953086294,-4.142428316121124,-2.8167116639842744,15.0,0.9333333333333332,9,70.0,False,True,2.316028772524259,5,68.6832042317529,2237.586,in_progress,0.0
120,21.0,1.1268258290329316,-4.161875463228471,-6.259921414834059,15.0,0.9333333333333332,9,140.0,False,True,2.4323748339065823,6,68.6832042317529,2237.668,in_progress,0.0
120,22.0,1.217275039809649,-4.183274475514484,-8.693348898385734,0.0,0.9333333333333332,6,140.0,False,True,2.5640653803326514,6,68.6832042317529,2237.716,in_progress,0.0
120,23.0,1.2771255650051132,-4.199426636284417,-10.286835759912067,-15.0,1.8666666666666665,4,140.0,False,True,2.6512048851790633,6,68.6832042317529,2237.786,in_progress,0.0
120,24.0,1.3426967159205425,-4.22320480775222,-12.926800805030021,30.0,0.9333333333333332,12,140.9,False,True,2.746674188595007,6,68.6832042317529,2237.86,in_progress,0.0
120,25.0,1.41002546097728,-4.248828560558682,-15.147149919331975,30.0,0.9333333333333332,12,140.9,False,True,2.844702504336295,6,68.6832042317529,2237.919,in_progress,0.0
120,26.0,1.4948799684461163,-4.276116283848407,-16.008908691640553,30.0,1.8666666666666665,13,140.9,False,True,2.968247652618775,7,68.6832042317529,2237.99,in_progress,0.0
120,27.0,1.5641610215870119,-4.294955257807486,-15.748845741712145,30.0,1.8666666666666665,13,140.9,False,True,3.069118357116576,7,68.6832042317529,2238.055,in_progress,0.0
120,28.0,1.6517191559854538,-4.30762853598715,-13.25887297520728,30.0,1.8666666666666665,13,140.9,False,True,3.1966001618215314,7,68.6832042317529,2238.142,in_progress,0.0
